$GPGGA,081908.00,3037.81302,N,10401.58050,E,4,12,0.59,484.8,M,-29.8,M,1.0,0666*44
$GPGGA,082229.00,3037.82734,N,10401.58865,E,4,12,0.69,484.9,M,-29.8,M,1.0,0666*41
$GPGGA,082540.00,3037.84176,N,10401.59698,E,5,12,0.58,486.1,M,-29.8,M,1.0,0666*4B
$GPGGA,082855.00,3037.85580,N,10401.60489,E,4,12,0.65,485.2,M,-29.8,M,1.0,0666*49
$GPGGA,083428.00,3037.89797,N,10401.53351,E,4,12,0.65,484.6,M,-29.8,M,1.0,0666*41
$GPGGA,083622.00,3037.88145,N,10401.52244,E,4,12,0.60,484.7,M,-29.8,M,1.0,0666*41
$GPGGA,083848.00,3037.86366,N,10401.51083,E,4,12,0.59,484.5,M,-29.8,M,1.0,0666*4C
$GPGGA,084046.00,3037.84700,N,10401.49978,E,4,12,0.57,484.3,M,-29.8,M,1.0,0666*47
$GPGGA,084311.00,3037.82705,N,10401.48695,E,4,12,0.55,484.3,M,-29.8,M,1.0,0666*4A
$GPGGA,084626.00,3037.80852,N,10401.47462,E,4,12,0.56,484.1,M,-29.8,M,2.0,0666*43
$GPGGA,090002.00,3037.94589,N,10401.44326,E,4,12,0.50,485.0,M,-29.8,M,1.0,0666*49
$GPGGA,090244.00,3037.93916,N,10401.46640,E,4,12,0.52,484.8,M,-29.8,M,1.0,0666*48
$GPGGA,090507.00,3037.93159,N,10401.48927,E,4,12,0.50,484.7,M,-29.8,M,1.0,0666*46
$GPGGA,090850.00,3037.92720,N,10401.50914,E,4,12,0.57,484.7,M,-29.8,M,1.0,0666*4E
$GPGGA,091427.00,3037.91586,N,10401.53321,E,4,12,0.53,484.7,M,-29.8,M,1.0,0666*45
$GPGGA,091824.00,3037.90409,N,10401.55180,E,4,12,0.65,484.9,M,-29.8,M,1.0,0666*49
$GPGGA,092048.00,3037.89684,N,10401.56607,E,4,12,0.60,485.1,M,-29.8,M,1.0,0666*40
$GPGGA,092329.00,3037.88883,N,10401.58182,E,4,12,0.62,485.4,M,-29.8,M,1.0,0666*4F
$GPGGA,092547.00,3037.88093,N,10401.59773,E,4,12,0.61,485.7,M,-29.8,M,1.0,0666*41
$GPGGA,092821.00,3037.87297,N,10401.61307,E,4,12,0.64,485.4,M,-29.8,M,1.0,0666*4F
$GPGGA,093215.00,3037.86628,N,10401.62630,E,4,12,0.62,485.8,M,-29.8,M,1.0,0666*4A
